GEO.id,Id
HC05_MOE_VC56,"Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC01_EST_VC57,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC01_MOE_VC57,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC02_EST_VC57,Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC02_MOE_VC57,Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC03_EST_VC57,Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC03_MOE_VC57,Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC04_EST_VC57,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC04_MOE_VC57,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC05_EST_VC57,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC05_MOE_VC57,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC01_EST_VC58,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC01_MOE_VC58,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC02_EST_VC58,Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC02_MOE_VC58,Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC03_EST_VC58,Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC03_MOE_VC58,Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC04_EST_VC58,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC04_MOE_VC58,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC05_EST_VC58,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC05_MOE_VC58,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC01_EST_VC59,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC01_MOE_VC59,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC02_EST_VC59,Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC02_MOE_VC59,Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC03_EST_VC59,Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC03_MOE_VC59,Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC04_EST_VC59,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC04_MOE_VC59,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC05_EST_VC59,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC05_MOE_VC59,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC01_EST_VC60,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC01_MOE_VC60,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC02_EST_VC60,Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC02_MOE_VC60,Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC03_EST_VC60,Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC03_MOE_VC60,Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC04_EST_VC60,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC04_MOE_VC60,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC05_EST_VC60,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC05_MOE_VC60,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC01_EST_VC61,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC01_MOE_VC61,"Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC02_EST_VC61,"Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC02_MOE_VC61,"Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC03_EST_VC61,"Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC03_MOE_VC61,"Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC04_EST_VC61,"Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC04_MOE_VC61,"Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC05_EST_VC61,"Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC05_MOE_VC61,"Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC01_EST_VC62,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC01_MOE_VC62,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC02_EST_VC62,Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC02_MOE_VC62,Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC03_EST_VC62,Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC03_MOE_VC62,Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC04_EST_VC62,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC04_MOE_VC62,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC05_EST_VC62,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC05_MOE_VC62,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC01_EST_VC63,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC01_MOE_VC63,"Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC02_EST_VC63,"Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC02_MOE_VC63,"Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC03_EST_VC63,"Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC03_MOE_VC63,"Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC04_EST_VC63,"Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC04_MOE_VC63,"Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC05_EST_VC63,"Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC05_MOE_VC63,"Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC01_EST_VC64,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC01_MOE_VC64,"Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC02_EST_VC64,"Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC02_MOE_VC64,"Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC03_EST_VC64,"Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC03_MOE_VC64,"Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC04_EST_VC64,"Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC04_MOE_VC64,"Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC05_EST_VC64,"Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC05_MOE_VC64,"Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC01_EST_VC65,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC01_MOE_VC65,"Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC02_EST_VC65,"Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC02_MOE_VC65,"Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC03_EST_VC65,"Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC03_MOE_VC65,"Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC04_EST_VC65,"Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC04_MOE_VC65,"Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC05_EST_VC65,"Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC05_MOE_VC65,"Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Educational services, and health care and social assistance"
HC01_EST_VC66,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC01_MOE_VC66,"Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC02_EST_VC66,"Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC02_MOE_VC66,"Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC03_EST_VC66,"Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC03_MOE_VC66,"Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC04_EST_VC66,"Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC04_MOE_VC66,"Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC05_EST_VC66,"Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC05_MOE_VC66,"Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC01_EST_VC67,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC01_MOE_VC67,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC02_EST_VC67,Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC02_MOE_VC67,Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC03_EST_VC67,Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC03_MOE_VC67,Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC04_EST_VC67,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC04_MOE_VC67,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC05_EST_VC67,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC05_MOE_VC67,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Other services (except public administration)
HC01_EST_VC68,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC01_MOE_VC68,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC02_EST_VC68,Native; Estimate; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC02_MOE_VC68,Native; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC03_EST_VC68,Foreign born; Estimate; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC03_MOE_VC68,Foreign born; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC04_EST_VC68,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC04_MOE_VC68,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC05_EST_VC68,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC05_MOE_VC68,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Public administration
HC01_EST_VC70,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC01_MOE_VC70,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC02_EST_VC70,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC02_MOE_VC70,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC03_EST_VC70,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC03_MOE_VC70,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC04_EST_VC70,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC04_MOE_VC70,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC05_EST_VC70,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC05_MOE_VC70,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC01_EST_VC71,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC01_MOE_VC71,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC02_EST_VC71,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC02_MOE_VC71,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC03_EST_VC71,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC03_MOE_VC71,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC04_EST_VC71,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC04_MOE_VC71,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC05_EST_VC71,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC05_MOE_VC71,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $1 to $9,999 or loss"
HC01_EST_VC72,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC01_MOE_VC72,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC02_EST_VC72,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC02_MOE_VC72,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC03_EST_VC72,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC03_MOE_VC72,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC04_EST_VC72,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC04_MOE_VC72,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC05_EST_VC72,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC05_MOE_VC72,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $10,000 to $14,999"
HC01_EST_VC73,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC01_MOE_VC73,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC02_EST_VC73,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC02_MOE_VC73,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC03_EST_VC73,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC03_MOE_VC73,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC04_EST_VC73,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC04_MOE_VC73,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC05_EST_VC73,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC05_MOE_VC73,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $15,000 to $24,999"
HC01_EST_VC74,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC01_MOE_VC74,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC02_EST_VC74,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC02_MOE_VC74,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC03_EST_VC74,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC03_MOE_VC74,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC04_EST_VC74,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC04_MOE_VC74,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC05_EST_VC74,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC05_MOE_VC74,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $25,000 to $34,999"
HC01_EST_VC75,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC01_MOE_VC75,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC02_EST_VC75,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
