GEO.id,Id
HC03_MOE_VC72,Foreign born; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC04_EST_VC72,Foreign born; Naturalized citizen; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC04_MOE_VC72,Foreign born; Naturalized citizen; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC05_EST_VC72,Foreign born; Not a U.S. citizen; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC05_MOE_VC72,Foreign born; Not a U.S. citizen; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC01_EST_VC73,Total; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC01_MOE_VC73,Total; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC02_EST_VC73,Native; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC02_MOE_VC73,Native; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC03_EST_VC73,Foreign born; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC03_MOE_VC73,Foreign born; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC04_EST_VC73,Foreign born; Naturalized citizen; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC04_MOE_VC73,Foreign born; Naturalized citizen; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC05_EST_VC73,Foreign born; Not a U.S. citizen; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC05_MOE_VC73,Foreign born; Not a U.S. citizen; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Armed Forces
HC01_EST_VC74,Total; Estimate; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC01_MOE_VC74,Total; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC02_EST_VC74,Native; Estimate; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC02_MOE_VC74,Native; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC03_EST_VC74,Foreign born; Estimate; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC03_MOE_VC74,Foreign born; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC04_EST_VC74,Foreign born; Naturalized citizen; Estimate; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC04_MOE_VC74,Foreign born; Naturalized citizen; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC05_EST_VC74,Foreign born; Not a U.S. citizen; Estimate; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC05_MOE_VC74,Foreign born; Not a U.S. citizen; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - Not in labor force
HC01_EST_VC76,Total; Estimate; Civilian employed population 16 years and over
HC01_MOE_VC76,Total; Margin of Error; Civilian employed population 16 years and over
HC02_EST_VC76,Native; Estimate; Civilian employed population 16 years and over
HC02_MOE_VC76,Native; Margin of Error; Civilian employed population 16 years and over
HC03_EST_VC76,Foreign born; Estimate; Civilian employed population 16 years and over
HC03_MOE_VC76,Foreign born; Margin of Error; Civilian employed population 16 years and over
HC04_EST_VC76,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over
HC04_MOE_VC76,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over
HC05_EST_VC76,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over
HC05_MOE_VC76,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over
HC01_EST_VC78,Total; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC01_MOE_VC78,Total; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC02_EST_VC78,Native; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC02_MOE_VC78,Native; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC03_EST_VC78,Foreign born; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC03_MOE_VC78,Foreign born; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC04_EST_VC78,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC04_MOE_VC78,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC05_EST_VC78,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC05_MOE_VC78,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Private wage and salary workers
HC01_EST_VC79,Total; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC01_MOE_VC79,Total; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC02_EST_VC79,Native; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC02_MOE_VC79,Native; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC03_EST_VC79,Foreign born; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC03_MOE_VC79,Foreign born; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC04_EST_VC79,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC04_MOE_VC79,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC05_EST_VC79,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC05_MOE_VC79,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Government workers
HC01_EST_VC80,Total; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC01_MOE_VC80,Total; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC02_EST_VC80,Native; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC02_MOE_VC80,Native; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC03_EST_VC80,Foreign born; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC03_MOE_VC80,Foreign born; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC04_EST_VC80,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC04_MOE_VC80,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC05_EST_VC80,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC05_MOE_VC80,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Self-employed workers in own not incorporated business
HC01_EST_VC81,Total; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC01_MOE_VC81,Total; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC02_EST_VC81,Native; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC02_MOE_VC81,Native; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC03_EST_VC81,Foreign born; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC03_MOE_VC81,Foreign born; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC04_EST_VC81,Foreign born; Naturalized citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC04_MOE_VC81,Foreign born; Naturalized citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC05_EST_VC81,Foreign born; Not a U.S. citizen; Estimate; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC05_MOE_VC81,Foreign born; Not a U.S. citizen; Margin of Error; Civilian employed population 16 years and over - CLASS OF WORKER - Unpaid family workers
HC01_EST_VC84,"Total; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC01_MOE_VC84,"Total; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC02_EST_VC84,"Native; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC02_MOE_VC84,"Native; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC03_EST_VC84,"Foreign born; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC03_MOE_VC84,"Foreign born; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC04_EST_VC84,"Foreign born; Naturalized citizen; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC04_MOE_VC84,"Foreign born; Naturalized citizen; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC05_EST_VC84,"Foreign born; Not a U.S. citizen; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC05_MOE_VC84,"Foreign born; Not a U.S. citizen; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC01_EST_VC85,Total; Estimate; OCCUPATION - Service occupations
HC01_MOE_VC85,Total; Margin of Error; OCCUPATION - Service occupations
HC02_EST_VC85,Native; Estimate; OCCUPATION - Service occupations
HC02_MOE_VC85,Native; Margin of Error; OCCUPATION - Service occupations
HC03_EST_VC85,Foreign born; Estimate; OCCUPATION - Service occupations
HC03_MOE_VC85,Foreign born; Margin of Error; OCCUPATION - Service occupations
HC04_EST_VC85,Foreign born; Naturalized citizen; Estimate; OCCUPATION - Service occupations
HC04_MOE_VC85,Foreign born; Naturalized citizen; Margin of Error; OCCUPATION - Service occupations
HC05_EST_VC85,Foreign born; Not a U.S. citizen; Estimate; OCCUPATION - Service occupations
HC05_MOE_VC85,Foreign born; Not a U.S. citizen; Margin of Error; OCCUPATION - Service occupations
HC01_EST_VC86,Total; Estimate; OCCUPATION - Sales and office occupations
HC01_MOE_VC86,Total; Margin of Error; OCCUPATION - Sales and office occupations
HC02_EST_VC86,Native; Estimate; OCCUPATION - Sales and office occupations
HC02_MOE_VC86,Native; Margin of Error; OCCUPATION - Sales and office occupations
HC03_EST_VC86,Foreign born; Estimate; OCCUPATION - Sales and office occupations
HC03_MOE_VC86,Foreign born; Margin of Error; OCCUPATION - Sales and office occupations
HC04_EST_VC86,Foreign born; Naturalized citizen; Estimate; OCCUPATION - Sales and office occupations
HC04_MOE_VC86,Foreign born; Naturalized citizen; Margin of Error; OCCUPATION - Sales and office occupations
HC05_EST_VC86,Foreign born; Not a U.S. citizen; Estimate; OCCUPATION - Sales and office occupations
HC05_MOE_VC86,Foreign born; Not a U.S. citizen; Margin of Error; OCCUPATION - Sales and office occupations
HC01_EST_VC87,"Total; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC01_MOE_VC87,"Total; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC02_EST_VC87,"Native; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC02_MOE_VC87,"Native; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC03_EST_VC87,"Foreign born; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC03_MOE_VC87,"Foreign born; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC04_EST_VC87,"Foreign born; Naturalized citizen; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC04_MOE_VC87,"Foreign born; Naturalized citizen; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC05_EST_VC87,"Foreign born; Not a U.S. citizen; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC05_MOE_VC87,"Foreign born; Not a U.S. citizen; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC01_EST_VC88,"Total; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC01_MOE_VC88,"Total; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC02_EST_VC88,"Native; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC02_MOE_VC88,"Native; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC03_EST_VC88,"Foreign born; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC03_MOE_VC88,"Foreign born; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC04_EST_VC88,"Foreign born; Naturalized citizen; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC04_MOE_VC88,"Foreign born; Naturalized citizen; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC05_EST_VC88,"Foreign born; Not a U.S. citizen; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC05_MOE_VC88,"Foreign born; Not a U.S. citizen; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC01_EST_VC91,"Total; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC01_MOE_VC91,"Total; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC02_EST_VC91,"Native; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC02_MOE_VC91,"Native; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC03_EST_VC91,"Foreign born; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC03_MOE_VC91,"Foreign born; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC04_EST_VC91,"Foreign born; Naturalized citizen; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC04_MOE_VC91,"Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC05_EST_VC91,"Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC05_MOE_VC91,"Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC01_EST_VC92,Total; Estimate; INDUSTRY - Construction
HC01_MOE_VC92,Total; Margin of Error; INDUSTRY - Construction
HC02_EST_VC92,Native; Estimate; INDUSTRY - Construction
HC02_MOE_VC92,Native; Margin of Error; INDUSTRY - Construction
HC03_EST_VC92,Foreign born; Estimate; INDUSTRY - Construction
HC03_MOE_VC92,Foreign born; Margin of Error; INDUSTRY - Construction
HC04_EST_VC92,Foreign born; Naturalized citizen; Estimate; INDUSTRY - Construction
HC04_MOE_VC92,Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Construction
HC05_EST_VC92,Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Construction
HC05_MOE_VC92,Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Construction
HC01_EST_VC93,Total; Estimate; INDUSTRY - Manufacturing
HC01_MOE_VC93,Total; Margin of Error; INDUSTRY - Manufacturing
HC02_EST_VC93,Native; Estimate; INDUSTRY - Manufacturing
HC02_MOE_VC93,Native; Margin of Error; INDUSTRY - Manufacturing
HC03_EST_VC93,Foreign born; Estimate; INDUSTRY - Manufacturing
HC03_MOE_VC93,Foreign born; Margin of Error; INDUSTRY - Manufacturing
HC04_EST_VC93,Foreign born; Naturalized citizen; Estimate; INDUSTRY - Manufacturing
HC04_MOE_VC93,Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Manufacturing
HC05_EST_VC93,Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Manufacturing
HC05_MOE_VC93,Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Manufacturing
HC01_EST_VC94,Total; Estimate; INDUSTRY - Wholesale trade
HC01_MOE_VC94,Total; Margin of Error; INDUSTRY - Wholesale trade
HC02_EST_VC94,Native; Estimate; INDUSTRY - Wholesale trade
HC02_MOE_VC94,Native; Margin of Error; INDUSTRY - Wholesale trade
HC03_EST_VC94,Foreign born; Estimate; INDUSTRY - Wholesale trade
HC03_MOE_VC94,Foreign born; Margin of Error; INDUSTRY - Wholesale trade
HC04_EST_VC94,Foreign born; Naturalized citizen; Estimate; INDUSTRY - Wholesale trade
HC04_MOE_VC94,Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Wholesale trade
HC05_EST_VC94,Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Wholesale trade
HC05_MOE_VC94,Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Wholesale trade
HC01_EST_VC95,Total; Estimate; INDUSTRY - Retail trade
HC01_MOE_VC95,Total; Margin of Error; INDUSTRY - Retail trade
HC02_EST_VC95,Native; Estimate; INDUSTRY - Retail trade
HC02_MOE_VC95,Native; Margin of Error; INDUSTRY - Retail trade
HC03_EST_VC95,Foreign born; Estimate; INDUSTRY - Retail trade
HC03_MOE_VC95,Foreign born; Margin of Error; INDUSTRY - Retail trade
HC04_EST_VC95,Foreign born; Naturalized citizen; Estimate; INDUSTRY - Retail trade
HC04_MOE_VC95,Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Retail trade
HC05_EST_VC95,Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Retail trade
HC05_MOE_VC95,Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Retail trade
HC01_EST_VC96,"Total; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC01_MOE_VC96,"Total; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC02_EST_VC96,"Native; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC02_MOE_VC96,"Native; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC03_EST_VC96,"Foreign born; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC03_MOE_VC96,"Foreign born; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC04_EST_VC96,"Foreign born; Naturalized citizen; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC04_MOE_VC96,"Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC05_EST_VC96,"Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC05_MOE_VC96,"Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC01_EST_VC97,Total; Estimate; INDUSTRY - Information
HC01_MOE_VC97,Total; Margin of Error; INDUSTRY - Information
HC02_EST_VC97,Native; Estimate; INDUSTRY - Information
HC02_MOE_VC97,Native; Margin of Error; INDUSTRY - Information
HC03_EST_VC97,Foreign born; Estimate; INDUSTRY - Information
HC03_MOE_VC97,Foreign born; Margin of Error; INDUSTRY - Information
HC04_EST_VC97,Foreign born; Naturalized citizen; Estimate; INDUSTRY - Information
HC04_MOE_VC97,Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Information
HC05_EST_VC97,Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Information
HC05_MOE_VC97,Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Information
HC01_EST_VC98,"Total; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC01_MOE_VC98,"Total; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC02_EST_VC98,"Native; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC02_MOE_VC98,"Native; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC03_EST_VC98,"Foreign born; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC03_MOE_VC98,"Foreign born; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC04_EST_VC98,"Foreign born; Naturalized citizen; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC04_MOE_VC98,"Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC05_EST_VC98,"Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC05_MOE_VC98,"Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC01_EST_VC99,"Total; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC01_MOE_VC99,"Total; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC02_EST_VC99,"Native; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC02_MOE_VC99,"Native; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC03_EST_VC99,"Foreign born; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC03_MOE_VC99,"Foreign born; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC04_EST_VC99,"Foreign born; Naturalized citizen; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC04_MOE_VC99,"Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC05_EST_VC99,"Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC05_MOE_VC99,"Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC01_EST_VC100,"Total; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC01_MOE_VC100,"Total; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC02_EST_VC100,"Native; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC02_MOE_VC100,"Native; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC03_EST_VC100,"Foreign born; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC03_MOE_VC100,"Foreign born; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC04_EST_VC100,"Foreign born; Naturalized citizen; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC04_MOE_VC100,"Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC05_EST_VC100,"Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC05_MOE_VC100,"Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC01_EST_VC101,"Total; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC01_MOE_VC101,"Total; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC02_EST_VC101,"Native; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC02_MOE_VC101,"Native; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC03_EST_VC101,"Foreign born; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC03_MOE_VC101,"Foreign born; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC04_EST_VC101,"Foreign born; Naturalized citizen; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC04_MOE_VC101,"Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC05_EST_VC101,"Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC05_MOE_VC101,"Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC01_EST_VC102,Total; Estimate; INDUSTRY - Other services (except public administration)
HC01_MOE_VC102,Total; Margin of Error; INDUSTRY - Other services (except public administration)
HC02_EST_VC102,Native; Estimate; INDUSTRY - Other services (except public administration)
HC02_MOE_VC102,Native; Margin of Error; INDUSTRY - Other services (except public administration)
HC03_EST_VC102,Foreign born; Estimate; INDUSTRY - Other services (except public administration)
HC03_MOE_VC102,Foreign born; Margin of Error; INDUSTRY - Other services (except public administration)
HC04_EST_VC102,Foreign born; Naturalized citizen; Estimate; INDUSTRY - Other services (except public administration)
HC04_MOE_VC102,Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Other services (except public administration)
HC05_EST_VC102,Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Other services (except public administration)
HC05_MOE_VC102,Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Other services (except public administration)
HC01_EST_VC103,Total; Estimate; INDUSTRY - Public administration
HC01_MOE_VC103,Total; Margin of Error; INDUSTRY - Public administration
HC02_EST_VC103,Native; Estimate; INDUSTRY - Public administration
HC02_MOE_VC103,Native; Margin of Error; INDUSTRY - Public administration
HC03_EST_VC103,Foreign born; Estimate; INDUSTRY - Public administration
HC03_MOE_VC103,Foreign born; Margin of Error; INDUSTRY - Public administration
HC04_EST_VC103,Foreign born; Naturalized citizen; Estimate; INDUSTRY - Public administration
HC04_MOE_VC103,Foreign born; Naturalized citizen; Margin of Error; INDUSTRY - Public administration
HC05_EST_VC103,Foreign born; Not a U.S. citizen; Estimate; INDUSTRY - Public administration
HC05_MOE_VC103,Foreign born; Not a U.S. citizen; Margin of Error; INDUSTRY - Public administration
HC01_EST_VC106,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC01_MOE_VC106,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC02_EST_VC106,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC02_MOE_VC106,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC03_EST_VC106,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC03_MOE_VC106,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC04_EST_VC106,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC04_MOE_VC106,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
